Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
5,30,0,3.4547012441673464,2.7219280948873616,3.4632805178108104,0,0.34375,0,0,0,1,1
9,25,0,3.688721875540868,3.6163485660751657,3.6163485660751657,0,0.15384615384615385,0,0,0,0,1
6,16,0,3.1395722619867223,2.8073549220576046,2.8464393446710154,1,0.2222222222222222,0,0,0,1,1
3,17,0,3.4992275471326937,3.2402239289418517,3.2402239289418517,0,0.6111111111111112,0,0,0,0,0
4,20,0,3.391892644680933,3.0957952550009344,3.182005814760214,0,0.5,0,0,0,1,1
6,17,0,3.625,3.4182958340544896,3.4182958340544896,0,0.2777777777777778,0,0,0,0,0
6,16,0,3.327819531114783,3.180832987205441,3.180832987205441,0,0.2352941176470588,0,0,0,0,0
5,15,0,3.3735572622751846,2.9139770731827523,2.9139770731827523,0,0.25,0,0,0,0,0
5,15,0,3.1898980954642866,3.084962500721156,3.084962500721156,0,0.3125,0,0,0,0,0
7,23,0,3.675310868912364,3.5464393446710165,3.5464393446710165,0,0.2916666666666667,0,0,0,0,0
5,19,0,3.576617644908668,3.182005814760214,3.182005814760214,0,0.35,0,0,0,0,0
10,35,0,3.6556390622295662,2.4193819456463714,3.459470570797252,0,0.2432432432432433,0,0,0,2,1
6,18,0,3.4104172527605203,2.0,3.3787834934861767,1,0.2,0,0,0,2,1
7,27,1,4.032303242743954,2.0,3.938721875540868,1,0.3793103448275862,0,0,0,1,1
6,18,0,3.6835423624332315,3.6402239289418516,3.6402239289418516,0,0.21052631578947367,0,0,0,0,0
6,17,0,3.5,3.459431618637298,3.459431618637298,0,0.2222222222222222,0,0,0,0,1
8,32,0,3.5810760119146066,3.202819531114783,3.3532696895151077,0,0.2647058823529412,0,0,0,2,1
6,20,0,3.6464393446710153,3.616874605956223,3.616874605956223,0,0.3333333333333333,0,0,0,0,0
9,29,0,3.6995138503199656,3.3086949695628425,3.4357554339416274,0,0.16129032258064516,0,0,0,1,1
6,19,0,3.681880802803404,3.625,3.625,0,0.3,0,0,0,0,0
6,22,0,3.5726236638951634,3.4992275471326937,3.4992275471326937,0,0.2608695652173913,0,0,0,0,0
9,35,0,3.494052923639358,2.7395722619867224,3.1652032965682597,0,0.2972972972972973,0,0,0,1,1
8,41,1,4.0561983328100935,2.9182958340544887,4.020962326411732,1,0.2790697674418605,0,0,0,2,1
6,19,0,3.681880802803404,3.625,3.625,0,0.3,0,0,0,0,0
11,28,0,3.8659986132745807,3.6835423624332315,3.845350936622435,0,0.13333333333333333,0,0,0,1,1
6,18,0,3.4193819456463714,3.323231428797621,3.323231428797621,0,0.2631578947368421,0,0,0,0,0
5,17,0,3.4992275471326937,3.3248629576173574,3.3248629576173574,0,0.3888888888888889,0,0,0,0,0
8,33,0,3.669576746316393,2.4193819456463714,3.4472624994412104,0,0.3142857142857143,0,0,0,2,1
8,25,0,3.7201755214643457,3.456564762130953,3.681880802803404,0,0.14814814814814814,0,0,0,1,1
5,18,0,3.5304930567574826,3.323231428797621,3.323231428797621,0,0.42105263157894735,0,0,0,0,0
4,20,0,3.3219280948873617,3.077819531114783,3.077819531114783,0,0.3333333333333333,0,0,0,0,0
5,18,0,3.5304930567574826,3.1395722619867223,3.1395722619867223,0,0.3157894736842105,0,0,0,0,0
5,14,1,3.2359263506290334,3.0957952550009344,3.0957952550009344,0,0.26666666666666666,0,0,0,0,0
5,19,0,3.326360407952695,3.202819531114783,3.202819531114783,0,0.35,0,0,0,0,0
5,16,0,3.327819531114783,3.180832987205441,3.180832987205441,1,0.35294117647058826,0,0,0,0,1
6,20,0,3.5219280948873624,3.4548223999466066,3.4548223999466066,0,0.3333333333333333,0,0,0,0,0
3,18,0,3.2390979179887864,3.1898980954642875,3.1898980954642875,0,0.4736842105263158,0,0,0,0,0
6,18,1,3.5724694587701364,1.0,3.52164063634332,1,0.2,0,0,0,2,1
6,20,0,3.5841837197791886,3.5724694587701364,3.5724694587701364,0,0.2857142857142857,0,0,0,0,0
5,15,0,3.52164063634332,3.169925001442312,3.169925001442312,0,0.25,0,0,0,0,1
6,17,0,3.327819531114783,3.0,3.02716911844062,0,0.21052631578947367,0,0,0,1,1
8,19,0,3.616874605956223,1.584962500721156,3.1219280948873616,0,0.19047619047619047,0,0,0,1,1
5,14,1,3.182005814760214,3.0957952550009344,3.0957952550009344,0,0.26666666666666666,0,0,0,0,0
4,14,0,3.3248629576173574,2.845350936622437,2.845350936622437,0,0.4,0,0,0,0,0
7,19,0,3.5724312513221195,2.2516291673878226,3.3927474104487847,1,0.19047619047619047,0,0,0,1,1
6,21,0,3.5585186130489057,2.0,3.5724312513221195,1,0.21739130434782608,0,0,0,1,1
5,19,0,3.3660913291191936,2.5216406363433186,3.125,1,0.3333333333333333,0,0,0,1,1
7,23,0,3.5227119556807582,3.52257158913636,3.52257158913636,0,0.25,0,0,0,0,0
10,45,0,4.045980358012783,2.1556390622295662,4.010570934268484,1,0.1702127659574468,0,0,0,5,1
7,18,0,3.6901165175936654,1.9219280948873625,3.4182958340544896,0,0.2,0,0,0,1,1
6,21,0,3.630412660873998,3.5724694587701364,3.5724694587701364,0,0.2727272727272727,0,0,0,0,0
